ID,Date House was Sold,Sale Price,No of Bedrooms,No of Bathrooms,Flat Area (in Sqft),Lot Area (in Sqft),No of Floors,Waterfront View,No of Times Visited,Condition of the House,Overall Grade,Area of the House from Basement (in Sqft),Basement Area (in Sqft),Age of House (in Years),Renovated Year,Zipcode,Latitude,Longitude,Living Area after Renovation (in Sqft),Lot Area after Renovation (in Sqft)
9407150240,14 October 2017,295000.0,3,2.5,1460.0,7936.0,2.0,No,,Fair,7,1460.0,0,23,0,98038.0,47.3673,-122.017,1830.0,7936
1370804295,15 February 2016,860000.0,3,1.75,1860.0,5584.0,1.0,No,,Fair,8,1310.0,550,67,0,98199.0,47.637,-122.4,1630.0,6022
5700001100,14 October 2017,580000.0,4,1.5,2430.0,4995.0,1.5,No,,Good,7,1730.0,700,90,0,98144.0,47.5782,-122.292,2240.0,5000
6837820030,14 May 2017,389950.0,4,2.5,3140.0,8060.0,2.0,No,,Fair,9,3140.0,0,27,0,98023.0,47.3091,-122.343,3000.0,8060
5411600210,14 August 2017,810000.0,4,3.5,4170.0,4322.0,2.0,No,,Fair,9,2940.0,1230,13,0,98074.0,47.6136,-122.041,2970.0,4922
5061300030,14 May 2017,134000.0,2,1.5,980.0,5000.0,2.0,No,,Fair,7,980.0,0,96,2003,98014.0,47.7076,-121.359,1040.0,5000
525069133,14 August 2017,780000.0,4,3.25,3900.0,40962.0,2.0,No,,Fair,10,3900.0,0,27,0,98053.0,47.683,-122.063,1730.0,11775
2121000250,14 May 2017,303500.0,3,1.5,1060.0,10464.0,1.0,No,,Good,7,1060.0,0,45,0,98034.0,47.7313,-122.229,1420.0,10464
3179100720,14 December 2017,602000.0,2,1.0,1470.0,6398.0,1.0,No,,Good,7,970.0,500,77,0,98105.0,47.6716,-122.279,1950.0,6398
2780700050,14 November 2017,432000.0,3,2.5,1920.0,9812.0,2.0,No,,Fair,8,1920.0,0,18,0,98028.0,47.7633,-122.243,1830.0,10534
1545805820,15 April 2016,274000.0,3,1.75,1590.0,7620.0,1.0,No,,Good,7,1090.0,500,34,0,98038.0,47.3655,-122.048,1590.0,7620
5702380630,15 January 2016,235000.0,3,2.25,1670.0,7606.0,2.0,No,,Fair,7,1670.0,0,28,0,98022.0,47.1949,-121.982,1670.0,7433
9211010260,14 June 2017,519000.0,4,2.5,3250.0,4500.0,2.0,No,,Fair,8,3250.0,0,9,0,98059.0,47.4944,-122.149,3030.0,4518
7129300595,15 May 2016,158000.0,3,2.0,1090.0,6090.0,1.0,No,,Fair,7,940.0,150,78,0,98118.0,47.5118,-122.259,1840.0,6090
6802200100,15 January 2016,271900.0,3,2.0,1450.0,8771.0,2.0,No,,Good,7,1450.0,0,27,0,98022.0,47.1947,-121.989,1450.0,8653
3304030140,15 April 2016,424000.0,4,2.5,2650.0,8685.0,2.0,No,,Fair,9,2650.0,0,12,0,98001.0,47.344,-122.269,2650.0,7932
2623039019,14 May 2017,988500.0,3,2.75,2015.0,16807.0,2.0,Yes,Four,Fair,9,2015.0,0,11,0,98166.0,47.45,-122.377,1780.0,12310
104500730,15 February 2016,115000.0,3,1.75,1080.0,7942.0,1.0,No,,Fair,7,1080.0,0,37,0,98023.0,47.3141,-122.355,1380.0,8244
2924069132,14 May 2017,527500.0,3,1.75,2310.0,78844.0,1.0,No,,Fair,8,1760.0,550,41,0,98027.0,47.5406,-122.066,2830.0,6230
1775500310,15 January 2016,455000.0,4,1.75,3060.0,94089.0,1.0,No,,Fair,8,3060.0,0,60,0,98072.0,47.744,-122.087,2180.0,43995
8114000040,14 July 2017,310000.0,4,1.75,1480.0,11200.0,1.0,No,,Good,7,1480.0,0,49,0,98059.0,47.5064,-122.141,1480.0,20310
2011400021,14 July 2017,392000.0,5,2.25,3740.0,32481.0,1.5,No,,Fair,8,2240.0,1500,60,0,98198.0,47.3965,-122.314,2040.0,11398
7525570020,15 April 2016,790100.0,4,2.5,2590.0,9341.0,2.0,No,,Fair,8,2590.0,0,33,0,98052.0,47.6496,-122.114,2280.0,9510
2917200615,15 March 2016,486700.0,2,1.0,1200.0,6278.0,1.0,No,,Fair,7,1080.0,120,76,0,98103.0,47.7001,-122.351,1200.0,6211
7697000170,14 October 2017,312000.0,3,2.5,1750.0,4076.0,2.0,No,,Fair,7,1750.0,0,5,0,98038.0,47.3597,-122.045,1810.0,4090
7871500070,14 June 2017,930000.0,4,2.5,2200.0,4000.0,2.0,No,,Excellent,8,1430.0,770,110,0,98119.0,47.6402,-122.37,2100.0,4000
7215722010,15 February 2016,566000.0,3,2.5,1560.0,5259.0,2.0,No,,Fair,8,1560.0,0,19,0,98075.0,47.5985,-122.016,2170.0,5461
6300000378,15 March 2016,435000.0,4,2.0,2030.0,4033.0,2.0,No,,Good,7,1630.0,400,93,0,98133.0,47.7056,-122.342,1350.0,1340
7159200005,14 May 2017,3200000.0,7,4.5,6210.0,8856.0,2.5,No,Twice,Excellent,10,4760.0,1450,108,0,98109.0,47.6307,-122.354,2940.0,5400
8946410040,14 September 2017,430000.0,4,2.75,2290.0,5249.0,2.0,No,,Fair,7,2290.0,0,15,0,98059.0,47.4916,-122.162,2270.0,4348
3893100327,14 July 2017,355000.0,3,1.0,940.0,8512.0,1.0,No,,Good,7,940.0,0,51,0,98033.0,47.7002,-122.191,1060.0,8512
635000009,14 November 2017,1050000.0,2,2.5,2350.0,2390.0,3.0,No,Twice,Fair,10,2000.0,350,11,0,98144.0,47.5999,-122.286,1950.0,2390
2322069116,14 August 2017,530000.0,4,2.5,2690.0,46609.0,2.0,No,,Fair,8,2690.0,0,38,1991,98038.0,47.3843,-122.006,1500.0,34800
2760200050,14 July 2017,226000.0,4,1.0,1270.0,6459.0,1.5,No,,Fair,7,1270.0,0,100,0,98118.0,47.5441,-122.273,1300.0,4100
3432500210,15 March 2016,325000.0,2,1.0,1130.0,6908.0,1.5,No,,Fair,6,1130.0,0,73,0,98155.0,47.745,-122.313,1150.0,6908
5700000245,14 June 2017,540000.0,4,1.75,1720.0,4240.0,1.5,No,,Good,7,1460.0,260,93,0,98144.0,47.579,-122.294,1930.0,4280
7588700177,15 April 2016,310000.0,1,0.75,520.0,2885.0,1.0,No,,Good,6,520.0,0,71,0,98117.0,47.6886,-122.378,980.0,4241
9178600135,14 August 2017,800000.0,4,2.0,2130.0,2800.0,1.0,No,,Excellent,7,1070.0,1060,96,0,98103.0,47.6545,-122.333,1990.0,3990
9830200475,15 March 2016,525000.0,3,3.25,2200.0,7440.0,2.0,No,,Good,7,1710.0,490,71,0,98118.0,47.5409,-122.268,1260.0,6765
8562780160,15 March 2016,334950.0,2,2.25,1240.0,750.0,2.0,No,,Fair,7,1150.0,90,10,0,98027.0,47.5322,-122.073,1240.0,750
9826701665,14 July 2017,550000.0,3,2.5,2340.0,4200.0,1.5,No,,Fair,7,1540.0,800,112,0,98122.0,47.6033,-122.303,1590.0,4200
7504010900,14 September 2017,598500.0,3,2.25,2520.0,12000.0,1.0,No,,Fair,10,2520.0,0,40,0,98074.0,47.6381,-122.062,2510.0,12000
2770606915,14 October 2017,420000.0,3,1.5,1050.0,6615.0,1.0,No,,Good,6,800.0,250,68,0,98199.0,47.6578,-122.39,1530.0,5250
1254200075,14 May 2017,460000.0,4,1.75,1750.0,5500.0,1.5,No,,Excellent,7,1050.0,700,92,0,98117.0,47.6802,-122.388,1640.0,5500
2473450430,14 May 2017,399000.0,4,2.5,2870.0,9292.0,2.0,No,,Fair,8,2540.0,330,39,0,98058.0,47.4522,-122.123,2590.0,7533
1433290010,15 January 2016,449000.0,3,2.25,1960.0,44634.0,1.0,No,,Fair,7,1130.0,830,34,0,98028.0,47.7769,-122.253,1970.0,44634
7586200061,15 March 2016,375000.0,3,3.25,1280.0,1730.0,2.0,No,,Fair,8,1090.0,190,13,0,98177.0,47.7032,-122.36,1280.0,2121
6841700070,15 March 2016,510000.0,2,1.0,1270.0,4500.0,1.5,No,,Good,7,1270.0,0,99,0,98122.0,47.6059,-122.295,2140.0,4550
9826701320,14 July 2017,485000.0,4,1.75,1430.0,4096.0,2.0,No,,Fair,7,1430.0,0,118,0,98122.0,47.604,-122.306,1640.0,3377
8943600720,14 June 2017,286800.0,3,2.5,1413.0,3600.0,2.0,No,,Fair,8,1413.0,0,7,0,98031.0,47.4222,-122.193,2150.0,3869
6791900260,14 July 2017,760005.0,4,2.75,3090.0,5859.0,2.0,No,,Fair,9,3090.0,0,8,0,98074.0,47.6057,-122.047,2960.0,5250
2301400640,14 July 2017,891000.0,4,2.0,2330.0,5000.0,1.5,No,,Excellent,7,1720.0,610,93,0,98117.0,47.6804,-122.358,2090.0,5000
7979900210,14 August 2017,418900.0,3,1.5,1470.0,11112.0,1.0,No,,Fair,7,1470.0,0,64,0,98155.0,47.7462,-122.294,1460.0,11407
4037200665,14 August 2017,415950.0,3,1.75,1150.0,7700.0,1.0,No,,Fair,7,1150.0,0,61,0,98008.0,47.6048,-122.121,1650.0,8000
984000650,14 September 2017,300000.0,4,2.0,2050.0,8750.0,1.0,No,,Fair,7,1300.0,750,51,0,98058.0,47.4324,-122.171,2050.0,8750
2937300060,14 December 2017,932990.0,4,2.5,3640.0,6389.0,2.0,No,,Fair,9,3640.0,0,4,0,98052.0,47.7049,-122.123,3570.0,6303
8731982190,14 June 2017,274500.0,3,2.25,1720.0,9000.0,1.0,No,,Good,8,1320.0,400,49,0,98023.0,47.3191,-122.383,1930.0,8000
1445200190,15 April 2016,284900.0,2,1.5,1160.0,982.0,2.0,No,,Fair,7,890.0,270,12,0,98155.0,47.7675,-122.315,1160.0,1008
952003285,14 August 2017,679900.0,3,2.5,2440.0,5750.0,2.0,No,Twice,Fair,9,1980.0,460,18,0,98116.0,47.565,-122.381,1520.0,5750
1402970020,14 December 2017,440000.0,4,2.5,2798.0,5085.0,2.0,No,,Fair,9,2798.0,0,7,0,98092.0,47.3308,-122.187,2502.0,5707
2487700274,15 March 2016,437000.0,2,3.0,1460.0,1452.0,2.0,No,,Fair,8,1140.0,320,11,0,98136.0,47.5224,-122.39,1460.0,1452
8113101670,14 December 2017,378000.0,4,1.5,2140.0,7920.0,1.0,No,,Fair,7,1190.0,950,59,0,98118.0,47.5491,-122.272,2140.0,7238
8682300400,14 June 2017,728050.0,3,2.5,2320.0,6775.0,1.0,No,,Fair,8,2320.0,0,10,0,98053.0,47.7158,-122.016,1680.0,4750
809002435,14 August 2017,725000.0,3,2.5,1940.0,4000.0,1.5,No,,Excellent,7,1940.0,0,112,0,98109.0,47.6372,-122.352,1440.0,4000
4045900147,14 August 2017,590000.0,3,2.75,2550.0,54014.0,2.0,No,,Good,8,1980.0,570,51,0,98072.0,47.7596,-122.117,2180.0,21600
2991000400,14 July 2017,272000.0,3,2.5,1790.0,6371.0,2.0,No,,Fair,8,1790.0,0,20,0,98092.0,47.3291,-122.168,1850.0,6371
9456200405,15 March 2016,205950.0,3,1.0,970.0,11963.0,1.0,No,,Good,6,970.0,0,48,0,98198.0,47.3776,-122.315,1210.0,11963
5104510370,14 October 2017,297000.0,3,2.5,1690.0,4988.0,2.0,No,,Fair,7,1690.0,0,16,0,98038.0,47.3561,-122.015,1830.0,4733
9414610240,15 March 2016,485000.0,3,1.75,2030.0,10089.0,1.0,No,,Good,8,1330.0,700,42,0,98027.0,47.5217,-122.05,2030.0,9827
2111010760,15 January 2016,357500.0,5,3.0,3270.0,9146.0,2.0,No,,Fair,7,3270.0,0,16,0,98092.0,47.3342,-122.169,3200.0,6300
1854900430,15 April 2016,675000.0,4,2.5,2990.0,5400.0,2.0,No,,Fair,8,2990.0,0,13,0,98074.0,47.6122,-122.009,2890.0,6538
2624300080,14 July 2017,825000.0,3,3.0,3730.0,35900.0,1.0,No,,Fair,9,2960.0,770,39,0,98008.0,47.5814,-122.122,2280.0,16026
3645100280,14 June 2017,385000.0,3,2.25,1920.0,4833.0,1.0,No,,Good,7,1060.0,860,97,0,98133.0,47.7067,-122.352,1580.0,5134
1433100010,15 January 2016,312000.0,4,1.0,1730.0,8706.0,1.0,No,,Good,7,1010.0,720,56,0,98058.0,47.4586,-122.175,1369.0,8418
9533600100,14 December 2017,1320000.0,4,3.0,2860.0,10292.0,1.0,No,,Good,8,2860.0,0,65,1999,98004.0,47.6286,-122.206,1840.0,10273
6743700030,15 April 2016,540000.0,4,2.0,2190.0,8402.0,2.0,No,,Good,6,2190.0,0,90,0,98033.0,47.6944,-122.175,2210.0,7802
9294300070,14 May 2017,650000.0,4,2.0,1820.0,5000.0,1.5,No,Once,Fair,7,1640.0,180,73,0,98115.0,47.6815,-122.269,2060.0,5000
2114700540,14 October 2017,366000.0,3,2.5,1320.0,4320.0,1.0,No,,Fair,6,660.0,660,100,0,98106.0,47.5327,-122.347,1190.0,4200
7853280550,14 May 2017,700000.0,4,3.5,4490.0,5099.0,2.0,No,,Fair,9,3390.0,1100,12,0,98065.0,47.5394,-121.861,4290.0,5537
868000175,14 October 2017,849000.0,4,1.5,2440.0,8040.0,1.0,No,,Good,8,1440.0,1000,68,0,98177.0,47.7081,-122.374,2140.0,7920
1446401290,14 October 2017,214950.0,3,1.0,1400.0,6600.0,1.0,No,,Fair,6,1280.0,120,64,0,98168.0,47.4845,-122.331,1730.0,6600
9109000050,14 July 2017,275000.0,3,1.0,1200.0,7800.0,1.0,No,,Good,7,1200.0,0,64,0,98126.0,47.5196,-122.371,1230.0,7070
8856004327,14 May 2017,248000.0,4,3.0,2163.0,5883.0,2.0,No,,Fair,7,2163.0,0,12,0,98001.0,47.2734,-122.251,1700.0,10143
2329800110,15 January 2016,296500.0,3,2.5,1770.0,6033.0,2.0,No,,Good,7,1770.0,0,31,0,98042.0,47.3764,-122.119,1590.0,6510
3031200230,15 February 2016,350000.0,3,1.0,2480.0,8906.0,1.0,No,,Fair,7,1240.0,1240,49,0,98118.0,47.5366,-122.289,1800.0,8906
7582700075,14 October 2017,1490000.0,4,3.5,3930.0,6120.0,2.0,No,,Fair,10,3310.0,620,11,0,98105.0,47.6646,-122.28,3390.0,6120
2422049104,14 December 2017,235000.0,2,1.0,830.0,9000.0,1.0,No,,Fair,6,830.0,0,79,0,98032.0,47.3813,-122.243,1160.0,7680
9274202885,14 May 2017,660000.0,3,1.75,1320.0,5750.0,1.5,No,,Excellent,7,1320.0,0,100,0,98116.0,47.5848,-122.391,1440.0,5750
1770000090,15 April 2016,484000.0,3,1.75,1950.0,17400.0,1.0,No,,Fair,7,1210.0,740,42,0,98072.0,47.7424,-122.091,1900.0,17250
9500900430,14 June 2017,265000.0,4,1.75,1900.0,10588.0,1.0,No,,Excellent,6,1900.0,0,60,0,98002.0,47.289,-122.212,1530.0,10587
7305900082,14 December 2017,350000.0,3,1.75,1490.0,10344.0,1.0,No,,Fair,7,1490.0,0,33,0,98155.0,47.7517,-122.326,1450.0,8632
3336000170,14 October 2017,335000.0,4,1.0,1480.0,6500.0,1.5,No,,Good,7,1480.0,0,104,0,98118.0,47.5282,-122.267,2380.0,6000
5680000455,14 November 2017,577288.0,4,2.75,2870.0,7200.0,2.0,No,,Fair,9,2870.0,0,10,0,98108.0,47.5688,-122.317,2030.0,5400
9808630210,15 March 2016,789800.0,3,2.5,2605.0,2216.0,2.0,No,Twice,Fair,9,2090.0,515,39,0,98033.0,47.6536,-122.203,2605.0,2300
8807810110,14 May 2017,432000.0,3,2.75,2200.0,14925.0,1.0,No,,Fair,6,1100.0,1100,36,0,98053.0,47.6606,-122.059,1520.0,14212
3824100211,14 June 2017,370000.0,3,1.5,2380.0,14500.0,1.0,No,,Good,7,1850.0,530,57,0,98028.0,47.7714,-122.256,1830.0,13600
3423059153,14 October 2017,785000.0,4,3.0,3370.0,100681.0,1.0,No,,Excellent,8,1920.0,1450,41,0,98058.0,47.4319,-122.148,2440.0,43705
3937900120,14 October 2017,400000.0,4,3.0,1810.0,5012.0,2.0,No,,Good,7,1810.0,0,21,0,98108.0,47.5691,-122.292,1670.0,5161
524059323,15 February 2016,990400.0,3,2.5,2100.0,4097.0,2.0,No,,Fair,9,2100.0,0,10,0,98004.0,47.5983,-122.2,1820.0,4764
4305600250,14 October 2017,540000.0,4,2.5,3000.0,5471.0,2.0,No,,Fair,8,3000.0,0,5,0,98059.0,47.4797,-122.126,2730.0,5471
1257201375,14 December 2017,550000.0,3,2.0,1650.0,3952.0,2.0,No,,Fair,7,1650.0,0,68,0,98103.0,47.6727,-122.33,1210.0,4560
853600150,14 May 2017,1680000.0,4,4.25,5584.0,68257.0,2.0,No,,Fair,10,5584.0,0,20,0,98014.0,47.6113,-121.952,5030.0,101901
2424059174,15 May 2016,2000000.0,4,3.25,5640.0,35006.0,2.0,No,Twice,Fair,10,4900.0,740,3,0,98006.0,47.5491,-122.104,4920.0,35033
5205000400,14 October 2017,299500.0,3,2.5,2090.0,7163.0,2.0,No,,Fair,8,2090.0,0,29,0,98003.0,47.2735,-122.295,2320.0,8634
2658000115,14 June 2017,190000.0,1,1.0,720.0,4800.0,1.0,No,,Fair,6,720.0,0,104,0,98118.0,47.5303,-122.27,1240.0,4860
3055800020,15 March 2016,419950.0,4,1.0,1530.0,7920.0,1.0,No,,Fair,7,1030.0,500,63,0,98166.0,47.4544,-122.36,1690.0,7920
357000025,14 October 2017,570000.0,2,1.0,1790.0,3760.0,1.5,No,,Good,8,1490.0,300,106,0,98144.0,47.5926,-122.293,1458.0,3760
5666300010,14 July 2017,302000.0,3,1.0,1110.0,7000.0,1.5,No,,Good,7,1110.0,0,63,0,98133.0,47.754,-122.341,1800.0,7000
4167700210,14 August 2017,240000.0,3,1.75,1520.0,9600.0,1.0,No,,Fair,8,1520.0,0,52,0,98023.0,47.3263,-122.365,2060.0,9600
9187200275,15 April 2016,905000.0,4,2.25,2240.0,5000.0,2.0,No,,Fair,8,1770.0,470,118,2014,98122.0,47.6027,-122.295,2120.0,5000
2960900040,14 May 2017,450000.0,2,1.0,1200.0,4000.0,1.0,No,,Fair,7,1070.0,130,78,0,98126.0,47.5766,-122.378,1770.0,4000
1021049022,14 May 2017,415000.0,2,1.0,1050.0,60113.0,1.0,No,,Good,7,1050.0,0,75,0,98001.0,47.3226,-122.287,1380.0,27442
7750500120,14 November 2017,300000.0,3,1.0,950.0,4760.0,1.5,No,,Fair,6,950.0,0,89,0,98106.0,47.5236,-122.348,1080.0,4760
7153200160,15 January 2016,1380000.0,5,3.25,3450.0,6360.0,2.0,No,,Excellent,9,1860.0,1590,113,0,98122.0,47.6133,-122.287,2310.0,5000
4406000390,14 May 2017,255000.0,3,1.5,1060.0,9039.0,1.0,No,,Fair,7,1060.0,0,45,2013,98058.0,47.4293,-122.151,1410.0,9515
629800380,14 October 2017,1450000.0,4,3.5,4360.0,24603.0,2.0,No,,Fair,10,4360.0,0,20,0,98074.0,47.6035,-122.005,4770.0,27521
2026049125,15 May 2016,310000.0,2,2.0,1030.0,2271.0,3.0,No,,Fair,7,1030.0,0,19,0,98125.0,47.7263,-122.314,1439.0,1387
6117502230,14 December 2017,1640000.0,3,3.5,4660.0,21164.0,2.0,Yes,Four,Fair,10,4660.0,0,43,1990,98166.0,47.4418,-122.354,3140.0,24274
3379100130,14 June 2017,507000.0,4,1.75,1770.0,9375.0,1.0,No,,Good,7,1170.0,600,50,0,98052.0,47.6935,-122.112,1540.0,9375
2472920140,15 April 2016,405000.0,4,2.5,2620.0,9359.0,2.0,No,,Fair,9,2620.0,0,31,0,98058.0,47.438,-122.152,2580.0,7433
7214720075,14 December 2017,699950.0,3,2.25,2190.0,107593.0,2.0,No,,Good,8,2190.0,0,35,0,98077.0,47.7731,-122.08,2570.0,47777
1771110070,15 February 2016,325000.0,3,1.0,1300.0,9300.0,1.0,No,,Good,7,1300.0,0,41,0,98077.0,47.7562,-122.073,1300.0,10064
5127001600,14 November 2017,331500.0,4,1.75,1820.0,14319.0,1.0,No,,Good,7,1820.0,0,49,0,98059.0,47.4757,-122.148,1440.0,10018
6666860210,14 June 2017,316000.0,3,2.25,2130.0,8721.0,1.0,No,,Fair,8,1570.0,560,31,0,98031.0,47.4202,-122.204,2130.0,9477
5467200055,15 March 2016,392500.0,4,2.75,2400.0,19923.0,1.0,No,,Excellent,7,1320.0,1080,65,0,98042.0,47.3616,-122.144,2470.0,10736
7819000040,15 March 2016,295000.0,4,2.0,1650.0,7200.0,1.0,No,,Fair,7,1650.0,0,54,0,98133.0,47.7543,-122.344,1410.0,7200
3790700070,14 November 2017,302500.0,4,2.5,1990.0,5511.0,2.0,No,,Fair,8,1990.0,0,24,0,98030.0,47.3585,-122.191,1850.0,6031
6362900138,14 November 2017,379900.0,2,1.5,1240.0,1331.0,2.0,No,,Fair,7,1050.0,190,11,0,98144.0,47.5959,-122.298,1250.0,1431
597000593,14 November 2017,403000.0,2,1.5,1240.0,1101.0,2.0,No,,Fair,8,1080.0,160,9,0,98144.0,47.5758,-122.309,1530.0,1209
8032700070,14 November 2017,770000.0,3,2.25,1870.0,1900.0,3.0,No,,Fair,8,1870.0,0,10,0,98103.0,47.6537,-122.34,1690.0,1694
9301300215,14 June 2017,1010000.0,3,3.25,2420.0,1923.0,2.0,No,Twice,Fair,10,1840.0,580,12,0,98109.0,47.637,-122.341,1840.0,2890
8902500118,14 August 2017,326000.0,3,2.5,1782.0,1577.0,3.0,No,,Fair,7,1782.0,0,18,0,98125.0,47.7114,-122.301,1550.0,1744
6607000095,15 February 2016,286000.0,4,1.5,1600.0,5750.0,2.0,No,,Good,6,1600.0,0,116,0,98118.0,47.5437,-122.28,1690.0,5750
2163900081,15 February 2016,1080000.0,3,2.5,1990.0,1891.0,3.0,No,,Fair,9,1990.0,0,6,0,98102.0,47.6271,-122.324,1990.0,3600
7732500270,14 September 2017,650000.0,4,2.5,2820.0,15000.0,2.0,No,,Good,9,2820.0,0,33,0,98052.0,47.7255,-122.101,2440.0,15000
3856903515,14 December 2017,705000.0,3,2.0,1460.0,6250.0,1.5,No,,Good,7,1460.0,0,106,0,98103.0,47.6693,-122.333,1690.0,4750
2557000400,15 April 2016,272500.0,3,2.5,2070.0,9900.0,1.0,No,,Fair,8,1420.0,650,39,0,98023.0,47.2988,-122.371,2070.0,8250
4386700135,14 November 2017,2250000.0,4,2.25,4760.0,8036.0,2.5,No,,Excellent,9,3390.0,1370,102,0,98112.0,47.6415,-122.285,2950.0,9323
7399000360,15 May 2016,330000.0,4,1.75,1720.0,8300.0,1.0,No,,Good,8,1720.0,0,53,0,98055.0,47.4654,-122.194,1840.0,8300
9117000170,15 May 2016,268643.0,4,2.25,1810.0,9240.0,2.0,No,,Fair,7,1810.0,0,57,0,98055.0,47.4362,-122.187,1660.0,9240
6700390210,14 July 2017,245000.0,3,2.5,1600.0,2788.0,2.0,No,,Good,7,1600.0,0,26,0,98031.0,47.4034,-122.187,1720.0,3605
7212660540,15 January 2016,200000.0,4,2.5,1720.0,8638.0,2.0,No,,Fair,8,1720.0,0,24,0,98003.0,47.2704,-122.313,1870.0,7455
8562780200,15 April 2016,352499.0,2,2.25,1240.0,705.0,2.0,No,,Fair,7,1150.0,90,9,0,98027.0,47.5321,-122.073,1240.0,750
7760400350,14 December 2017,232000.0,3,2.0,1280.0,13356.0,1.0,No,,Fair,7,1280.0,0,24,0,98042.0,47.3715,-122.074,1590.0,8071
464001025,14 September 2017,722500.0,4,3.5,2600.0,5100.0,2.0,No,,Fair,8,1820.0,780,15,0,98117.0,47.6948,-122.395,2000.0,6720
3432500486,14 June 2017,299995.0,2,1.0,1060.0,7200.0,1.0,No,,Good,6,1060.0,0,67,0,98155.0,47.7463,-122.315,1850.0,8291
1126059095,14 May 2017,880000.0,3,2.0,2130.0,35169.0,1.0,No,,Good,8,2130.0,0,29,0,98072.0,47.7489,-122.123,2860.0,43560
3876500290,15 March 2016,175000.0,3,1.0,1070.0,6164.0,1.0,No,,Fair,7,1070.0,0,51,0,98001.0,47.3377,-122.291,1320.0,7920
1865400075,14 May 2017,320000.0,3,2.25,998.0,844.0,2.0,No,,Fair,7,798.0,200,11,0,98117.0,47.6983,-122.367,998.0,1110
2558690150,14 July 2017,475000.0,5,2.5,2510.0,8050.0,1.0,No,,Good,7,1490.0,1020,41,0,98034.0,47.7212,-122.172,1840.0,8471
7154200070,14 November 2017,995000.0,5,3.25,3970.0,8029.0,2.0,No,Twice,Fair,9,2970.0,1000,39,0,98177.0,47.7764,-122.385,2520.0,8214
4139490210,14 July 2017,1290000.0,4,3.5,4080.0,14450.0,2.0,No,Twice,Fair,10,3210.0,870,20,0,98006.0,47.5519,-122.106,4080.0,12114
9264901040,14 May 2017,239900.0,4,2.25,1860.0,7000.0,1.0,No,,Fair,8,1120.0,740,39,0,98023.0,47.3127,-122.339,1990.0,8937
4273000095,15 May 2016,340000.0,4,1.75,1400.0,8374.0,1.0,No,,Fair,7,1400.0,0,65,0,98166.0,47.4735,-122.344,1420.0,8360
8691410310,15 February 2016,680000.0,4,2.5,3290.0,6012.0,2.0,No,,Fair,9,3290.0,0,13,0,98075.0,47.5961,-121.98,3210.0,6005
6601200020,15 January 2016,235245.0,4,2.5,1954.0,5075.0,2.0,No,,Fair,8,1954.0,0,11,0,98001.0,47.2606,-122.253,1934.0,5000
8663260030,14 November 2017,416000.0,3,2.5,1800.0,5372.0,2.0,No,,Fair,8,1800.0,0,31,0,98034.0,47.7188,-122.177,1650.0,6014
7016300050,14 July 2017,420000.0,4,2.5,2030.0,8100.0,1.0,No,,Fair,7,1150.0,880,45,0,98034.0,47.7404,-122.186,1770.0,8071
7968460240,15 February 2016,257000.0,3,1.75,1330.0,36537.0,1.0,No,,Good,7,1330.0,0,29,0,98092.0,47.3126,-122.129,1650.0,35100
3918400017,15 February 2016,380000.0,0,0.0,1470.0,979.0,3.0,No,Twice,Fair,8,1470.0,0,12,0,98133.0,47.7145,-122.356,1470.0,1399
4046500270,14 August 2017,399000.0,3,2.0,2100.0,31550.0,1.0,No,,Fair,8,2100.0,0,8,0,98014.0,47.6907,-121.917,1860.0,18452
7849202296,15 January 2016,339900.0,3,2.5,1470.0,4675.0,2.0,No,,Fair,7,1470.0,0,19,0,98065.0,47.5261,-121.827,1500.0,4385
8585400135,14 November 2017,585000.0,4,1.75,1760.0,5356.0,1.0,No,,Good,7,920.0,840,68,0,98115.0,47.679,-122.288,1680.0,5184
6163900411,14 October 2017,310000.0,2,1.0,1050.0,8220.0,1.0,No,,Good,6,780.0,270,71,0,98155.0,47.7598,-122.316,1340.0,7651
2558640110,14 May 2017,498000.0,4,2.75,2270.0,7375.0,1.0,No,,Good,7,1290.0,980,45,0,98034.0,47.7222,-122.168,1750.0,7760
9834200885,14 July 2017,360000.0,4,2.5,2080.0,4080.0,1.0,No,,Excellent,7,1040.0,1040,56,0,98144.0,47.572,-122.29,1340.0,4080
3876600120,15 April 2016,265000.0,3,1.5,1780.0,10196.0,1.0,No,,Good,7,1270.0,510,51,0,98001.0,47.3375,-122.291,1320.0,7875
8691330260,14 December 2017,820000.0,4,2.75,3540.0,13515.0,2.0,No,,Fair,10,3540.0,0,20,0,98075.0,47.5945,-121.982,3540.0,11538
5416500980,14 July 2017,419900.0,4,2.5,2750.0,5767.0,2.0,No,,Fair,9,2750.0,0,13,0,98038.0,47.3595,-122.038,2800.0,5376
809002610,14 July 2017,485000.0,4,1.0,1150.0,2560.0,1.5,No,,Fair,7,1150.0,0,109,0,98109.0,47.6368,-122.355,1890.0,3000
1778500595,15 April 2016,683000.0,5,1.5,1720.0,4000.0,1.5,No,,Fair,7,1520.0,200,93,0,98112.0,47.6197,-122.287,2280.0,4000
1220000367,14 July 2017,320000.0,3,2.5,1820.0,1855.0,2.0,No,,Fair,8,1570.0,250,10,0,98166.0,47.4643,-122.346,1470.0,6900
